Client_ID,Auto_Insurance_Contract,Health_Insurance_Contract,Home_Insurance_Contract,Life_Insurance_Contract,Coverage_Amount,Contract_Duration_Years,Assurance_Cost_Per_Month,Creditworthiness,Claims_History_Count,Last_Reported_Claim_Type,Last_Reported_Claim_Date,Last_Claim_Resolution_Type,Claim_Rate,Customer_Tenure_Years,Is_Premium_Client,Health_History,Risk_Profile,Recent_Life_Event,Recent_Life_Event_Date,Age,Annual_Income,Employment_Status,Has_Kids,Homeownership_Status,Type_of_Housing,Has_Car,Location,Primary_Transportation_Mode,Last_Interaction_Date,Last_Contract_Change_Date
3697,1,0,0,0,67838,3,520,Excellent,3,Accident,13/06/2023,Conflicting,0.98,3,False,Medium,Medium,,,61,1179439,Unemployed,True,Rent,Townhouse,False,Urban,Walking,03/09/2025,394
3698,0,1,0,0,93528,5,353,Poor,4,Damage,30/01/2024,Standard,0.44,14,False,Fragile,Medium,New Baby,20/04/2023,50,74718,Unemployed,True,Own,Single-family home,False,Urban,Biking,27/02/2024,399
3699,0,1,1,1,32357,2,457,Excellent,0,Damage,22/10/2023,,,2,False,Medium,Poor,,,70,6511987,Unemployed,True,Own,Apartment,True,Urban,Biking,25/09/2024,414
3700,0,0,1,0,30556,3,305,Excellent,4,Theft,22/03/2025,Fast,0.44,3,False,Medium,Poor,New Baby,12/06/2023,26,610997,Unemployed,True,Own,Apartment,False,Urban,Car,11/11/2024,256
3701,1,1,0,0,60918,4,813,Poor,0,Accident,26/03/2025,,,4,False,Medium,Medium,Marriage,04/10/2023,26,35126,Unemployed,True,Own,Single-family home,True,Urban,Car,17/04/2024,281
3702,0,0,1,0,16794,2,180,Poor,1,Theft,18/06/2024,Standard,0.24,2,False,Good,Poor,Job Change,25/04/2023,21,69408,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,15/12/2023,336
3703,0,0,1,1,96072,0,854,Average,0,Theft,08/01/2024,,,0,False,Fragile,Medium,,,52,5570721,Unemployed,True,Rent,Single-family home,True,Urban,Public transportation,03/08/2024,360
3704,0,1,1,1,31741,5,228,Good,0,Damage,05/08/2023,,,10,False,Unknown,Medium,Job Change,17/05/2024,34,65342,Unemployed,True,Own,Apartment,False,Urban,Walking,19/02/2024,232
3705,1,1,0,1,20817,0,843,Good,2,Accident,29/03/2025,Fast,0.42,0,False,Medium,High,Moved,23/05/2023,51,71192,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,30/03/2024,247
3706,0,0,1,0,59974,8,750,Good,2,Theft,19/08/2023,Fast,0.07,8,False,Good,Medium,Moved,05/02/2023,41,66034,Unemployed,True,Own,Apartment,False,Urban,Public transportation,03/09/2025,301
3707,1,0,0,0,49333,5,299,Good,4,Accident,31/08/2023,Fast,0.88,16,False,Fragile,Medium,New Baby,05/06/2024,49,256012,Unemployed,True,Rent,Apartment,True,Urban,Walking,23/06/2024,155
3708,1,0,0,0,50450,0,890,Average,1,Accident,02/02/2024,Standard,0.96,0,False,Unknown,Medium,Moved,18/11/2024,18,71314,Unemployed,False,Own,Apartment,False,Suburban,Car,20/10/2024,160
3709,1,0,1,1,18074,3,272,Average,2,Accident,05/08/2023,Conflicting,0.02,3,False,Medium,High,Moved,25/06/2024,25,66178,Unemployed,True,Own,Apartment,False,Suburban,Public transportation,25/05/2023,276
3710,0,0,0,1,32047,1,672,Poor,1,,,Fast,0.99,4,False,Medium,Medium,Moved,02/03/2025,62,72682,Unemployed,True,Own,Single-family home,False,Urban,Car,05/10/2024,300
3711,1,1,0,0,71315,7,201,Poor,2,Accident,30/12/2024,Conflicting,0.13,14,False,Fragile,High,New Baby,11/09/2023,40,69160,Unemployed,True,Rent,Townhouse,True,Urban,Biking,26/11/2024,264
3712,0,0,1,1,19368,3,149,Average,3,Theft,05/08/2023,Conflicting,0.04,6,False,Unknown,High,Marriage,15/03/2025,64,72188,Unemployed,True,Own,Apartment,False,Suburban,Public transportation,15/03/2025,510
3713,0,0,1,0,20003,9,334,Excellent,2,Theft,28/10/2023,Fast,0.2,12,True,Unknown,High,Marriage,16/01/2025,57,3542088,Unemployed,True,Own,Apartment,True,Urban,Car,20/04/2024,374
3714,0,1,0,1,90377,2,845,Poor,4,Damage,06/07/2024,Conflicting,0.57,9,False,Medium,High,Moved,02/03/2024,29,2351927,Unemployed,True,Rent,Single-family home,True,Urban,Public transportation,01/06/2024,85
3715,0,0,1,1,51754,2,251,Excellent,1,Theft,21/04/2023,Fast,0.64,2,False,Medium,Poor,Moved,15/05/2024,29,62660,Unemployed,True,Rent,Single-family home,True,Suburban,Public transportation,05/12/2024,453
3716,0,1,1,0,75987,2,896,Poor,3,Damage,19/08/2023,Fast,0.43,2,False,Good,Poor,,,63,70404,Unemployed,True,Own,Apartment,False,Urban,Biking,03/01/2025,224
3717,1,1,1,0,88648,6,735,Good,3,Accident,25/12/2023,Fast,0.51,6,True,Medium,High,,,64,841610,Unemployed,True,Rent,Apartment,True,Urban,Car,12/10/2024,385
3718,0,1,1,1,66625,0,482,Good,1,Damage,19/06/2023,Fast,0.34,0,False,Good,High,Job Change,18/12/2024,32,66734,Unemployed,True,Own,Single-family home,False,Rural,Car,04/08/2023,473
3719,0,1,0,0,13801,9,917,Poor,3,Damage,22/09/2023,Conflicting,0.47,14,False,Fragile,Poor,Marriage,25/07/2024,58,431836,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,08/12/2024,336
3720,1,0,1,1,86414,8,618,Excellent,2,Accident,13/07/2024,Fast,0.55,17,False,Good,Medium,New Baby,21/05/2023,36,70486,Unemployed,True,Rent,Townhouse,False,Rural,Biking,16/03/2025,422
3721,0,0,0,1,11049,1,118,Poor,1,,,Standard,0.82,14,False,Unknown,High,,,43,69830,Unemployed,True,Own,Single-family home,True,Urban,Biking,15/08/2024,384
3722,0,1,1,1,35113,2,992,Average,0,Damage,06/04/2023,,,11,False,Medium,High,,,69,66760,Unemployed,True,Rent,Townhouse,True,Urban,Public transportation,14/05/2023,202
3723,0,1,0,0,15349,5,911,Average,4,Damage,12/12/2024,Fast,0.37,7,False,Unknown,High,,,46,70854,Unemployed,True,Rent,Townhouse,False,Urban,Public transportation,31/07/2024,268
3724,0,0,1,0,71373,3,732,Average,1,Theft,08/12/2024,Conflicting,0.31,5,False,Medium,High,Job Change,20/03/2024,39,2620342,Unemployed,True,Own,Apartment,False,Suburban,Biking,19/10/2023,382
3725,1,0,0,1,39795,3,857,Excellent,3,Accident,16/12/2024,Conflicting,0.2,4,False,Good,Poor,Marriage,04/06/2024,57,122665,Unemployed,True,Rent,Apartment,True,Urban,Walking,13/09/2024,289
3726,0,1,0,0,45235,4,968,Average,1,Damage,20/02/2025,Fast,0.09,4,False,Medium,Medium,New Baby,24/09/2024,38,75414,Unemployed,True,Own,Townhouse,False,Urban,Car,27/11/2023,341
3727,0,1,0,1,67301,6,768,Poor,3,Damage,14/03/2025,Standard,0.77,11,False,Fragile,High,,,68,68018,Unemployed,True,Own,Single-family home,False,Suburban,Public transportation,19/01/2025,280
3728,0,1,0,0,18128,3,485,Poor,3,Damage,18/02/2024,Standard,0.55,3,True,Medium,High,New Baby,26/10/2023,55,74108,Unemployed,True,Own,Apartment,False,Urban,Public transportation,09/10/2023,392
3729,0,0,0,1,45172,2,618,Excellent,4,,,Fast,0.89,2,False,Fragile,Medium,Marriage,15/12/2023,37,75190,Unemployed,True,Own,Apartment,True,Urban,Biking,09/04/2023,380
3730,1,1,0,1,11243,0,298,Poor,2,Accident,06/11/2024,Fast,0.1,0,False,Medium,Poor,Job Change,27/12/2023,46,73048,Unemployed,True,Own,Apartment,True,Urban,Public transportation,09/04/2024,112
3731,0,1,0,0,17753,2,975,Excellent,0,Damage,25/02/2024,,,2,False,Fragile,High,Moved,13/01/2024,68,74914,Unemployed,True,Rent,Apartment,True,Urban,Walking,15/07/2024,348
3732,0,1,0,1,98736,2,802,Good,2,Damage,28/04/2023,Fast,0.6,2,False,Good,Medium,New Baby,13/06/2024,21,65780,Unemployed,True,Own,Single-family home,True,Suburban,Public transportation,29/06/2023,313
3733,1,1,0,0,79268,4,347,Average,1,Accident,18/09/2024,Standard,0.93,4,False,Fragile,Poor,Moved,12/04/2024,24,70484,Unemployed,True,Own,Apartment,True,Urban,Biking,26/03/2024,332
3734,0,0,1,1,26576,5,669,Average,0,Theft,20/03/2025,,,17,False,Medium,High,Marriage,03/05/2025,45,65390,Unemployed,False,Own,Apartment,True,Urban,Public transportation,12/07/2023,169
3735,1,0,0,1,37324,1,307,Good,4,Accident,20/12/2023,Fast,0.47,1,False,Fragile,Poor,Job Change,07/07/2024,45,54853,Unemployed,True,Rent,Apartment,True,Urban,Public transportation,13/01/2024,182
3736,0,1,0,1,69378,2,919,Average,4,Damage,04/08/2023,Fast,0.05,2,False,Fragile,Poor,Job Change,03/11/2024,21,8309914,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,23/06/2023,175
3737,0,1,1,0,64561,1,998,Good,3,Damage,05/04/2025,Fast,0.71,6,False,Unknown,High,Moved,19/10/2023,39,66432,Unemployed,False,Own,Single-family home,True,Urban,Car,13/11/2023,437
3738,1,0,0,1,52367,6,308,Excellent,4,Accident,09/10/2024,Conflicting,0.36,6,False,Unknown,Medium,Job Change,20/10/2024,29,65190,Unemployed,False,Rent,Townhouse,True,Urban,Car,05/09/2023,393
3739,1,0,0,0,16835,7,177,Excellent,0,Accident,03/10/2024,,,12,False,Good,Poor,Moved,15/11/2023,62,73410,Unemployed,True,Own,Apartment,True,Rural,Car,20/08/2024,251
3740,0,1,1,0,50066,1,956,Average,1,Damage,12/05/2023,Standard,0.3,1,True,Good,Poor,New Baby,15/07/2024,20,74784,Unemployed,True,Own,Townhouse,False,Suburban,Public transportation,16/11/2024,336
3741,0,0,1,1,40246,7,432,Poor,3,Theft,11/08/2024,Standard,0.98,8,False,Medium,Poor,Moved,11/01/2024,39,66952,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,07/12/2024,331
3742,1,1,1,0,21505,4,514,Excellent,4,Accident,10/07/2024,Fast,0.43,9,True,Fragile,Poor,Moved,17/03/2025,61,71866,Unemployed,False,Own,Apartment,False,Urban,Car,04/12/2023,258
3743,1,0,1,0,78344,0,829,Poor,3,Accident,10/05/2023,Standard,0.95,0,False,Fragile,High,,,19,69334,Unemployed,True,Own,Apartment,True,Urban,Car,11/08/2023,150
3744,1,0,1,1,42438,4,676,Poor,4,Accident,28/03/2024,Fast,0.39,4,False,Good,Poor,Marriage,19/08/2024,41,74402,Unemployed,True,Rent,Apartment,True,Urban,Biking,16/09/2023,325
3745,1,0,0,1,20938,5,616,Excellent,2,Accident,23/01/2025,Conflicting,0.15,5,True,Fragile,Medium,,,51,1327764,Unemployed,True,Rent,Apartment,False,Urban,Public transportation,02/03/2024,200
3746,1,0,0,1,12023,3,564,Average,4,Accident,08/07/2024,Standard,0.09,3,True,Unknown,High,New Baby,01/07/2024,44,74902,Unemployed,True,Rent,Apartment,False,Urban,Car,01/06/2024,248
3747,1,0,0,1,18919,9,257,Excellent,2,Accident,09/06/2024,Conflicting,0.24,9,False,Medium,Poor,,,58,74978,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,04/10/2023,330
3748,0,1,0,1,95680,0,200,Average,0,Damage,13/11/2024,,,0,False,Good,High,Marriage,19/10/2023,18,69312,Unemployed,True,Own,Apartment,True,Urban,Public transportation,13/04/2023,207
3749,1,1,1,0,56737,5,990,Average,1,Accident,21/03/2024,Fast,0.29,5,False,Fragile,Poor,Job Change,27/06/2023,25,71892,Unemployed,True,Own,Single-family home,False,Rural,Car,19/09/2024,400
3750,1,1,1,0,84634,5,278,Poor,3,Accident,22/03/2025,Conflicting,0.85,7,False,Unknown,Medium,Job Change,29/06/2024,40,197235,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,01/04/2025,280
3751,0,0,1,1,47865,8,575,Good,3,Theft,08/08/2024,Standard,0.37,13,False,Fragile,Poor,,,55,66966,Unemployed,True,Own,Single-family home,True,Urban,Biking,31/12/2023,483
3752,0,0,0,1,55221,3,184,Good,3,,,Fast,0.65,4,False,Medium,High,New Baby,21/03/2024,23,3166831,Unemployed,True,Rent,Townhouse,True,Urban,Biking,09/02/2023,324
3753,1,0,0,1,45203,6,850,Excellent,4,Accident,21/04/2023,Standard,0.02,10,False,Medium,High,Marriage,26/07/2023,39,196975,Unemployed,True,Rent,Apartment,False,Urban,Public transportation,06/11/2024,459
3754,1,1,0,1,26929,9,101,Excellent,3,Accident,25/03/2025,Standard,0.38,17,True,Good,High,Moved,10/12/2023,42,2045766,Unemployed,True,Own,Single-family home,False,Rural,Public transportation,16/04/2023,259
3755,0,0,0,1,84605,1,920,Poor,2,,,Standard,0.86,9,False,Fragile,Medium,New Baby,11/12/2024,35,664193,Unemployed,True,Rent,Apartment,True,Urban,Walking,24/03/2024,272
3756,1,1,1,0,15093,0,395,Excellent,0,Accident,13/03/2025,,,0,False,Fragile,Medium,Moved,24/07/2023,34,72054,Unemployed,True,Rent,Apartment,False,Rural,Car,11/10/2024,315
3757,1,1,0,1,39671,6,435,Excellent,1,Accident,28/06/2023,Standard,0.78,6,False,Good,High,New Baby,06/10/2024,29,1551806,Unemployed,False,Own,Single-family home,False,Urban,Public transportation,05/12/2024,380
3758,1,0,1,1,46110,4,214,Poor,4,Accident,08/07/2023,Standard,0.09,4,False,Unknown,Medium,Job Change,08/01/2023,23,65116,Unemployed,False,Own,Townhouse,False,Urban,Public transportation,10/08/2023,238
3759,1,1,0,0,87139,6,904,Poor,3,Accident,17/11/2023,Standard,0.04,6,False,Fragile,High,Job Change,01/09/2024,43,2560733,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,14/05/2023,375
3760,1,0,0,0,83044,7,157,Poor,2,Accident,25/06/2024,Standard,0.77,17,False,Fragile,Poor,Marriage,06/07/2023,44,639122,Unemployed,True,Own,Townhouse,False,Suburban,Public transportation,29/11/2024,335
3761,1,0,1,1,73533,6,151,Poor,0,Accident,03/01/2025,,,6,False,Unknown,High,Job Change,24/11/2023,25,148231,Unemployed,True,Rent,Single-family home,True,Urban,Public transportation,05/05/2023,350
3762,0,0,1,0,13737,1,437,Good,2,Theft,11/12/2024,Standard,0.02,1,False,Good,Poor,New Baby,29/10/2024,36,1060616,Unemployed,True,Own,Single-family home,True,Rural,Biking,26/05/2023,235
3763,1,0,0,0,17938,3,264,Excellent,2,Accident,05/05/2023,Fast,0.5,13,False,Good,High,Job Change,07/07/2023,59,278339,Unemployed,True,Rent,Apartment,True,Urban,Car,05/07/2023,384
3764,0,1,0,0,66183,0,535,Excellent,2,Damage,15/04/2023,Standard,0.37,0,False,Fragile,Medium,Marriage,03/09/2024,18,723533,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,30/07/2024,350
3765,0,0,0,1,59628,3,136,Good,0,,,,,11,False,Good,Medium,Job Change,01/06/2025,46,145501,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,29/03/2024,169
3766,0,1,0,0,22307,7,402,Good,1,Damage,19/04/2024,Standard,0.22,15,False,Unknown,Medium,,,62,306709,Unemployed,True,Rent,Single-family home,False,Urban,Biking,12/11/2024,495
3767,0,1,0,0,41399,8,514,Excellent,0,Damage,01/08/2024,,,10,False,Fragile,Poor,,,66,71476,Unemployed,True,Own,Apartment,False,Urban,Car,10/01/2024,414
3768,0,0,0,1,73535,6,451,Good,0,,,,,13,True,Fragile,Medium,Marriage,25/09/2024,52,72752,Unemployed,False,Own,Single-family home,True,Suburban,Public transportation,04/05/2025,226
3769,1,1,1,0,66161,3,638,Average,1,Accident,05/05/2023,Standard,0.5,12,False,Unknown,Medium,,,57,66806,Unemployed,True,Own,Apartment,False,Urban,Public transportation,04/01/2024,235
3770,1,0,1,0,31931,2,446,Good,3,Accident,08/10/2024,Conflicting,0.69,3,False,Good,Poor,New Baby,23/07/2023,31,1140841,Unemployed,False,Rent,Townhouse,False,Urban,Public transportation,27/08/2024,338
3771,0,1,0,1,61261,4,673,Excellent,2,Damage,10/09/2024,Fast,0.89,8,True,Good,High,Marriage,03/02/2025,52,80228,Unemployed,True,Rent,Townhouse,True,Urban,Public transportation,22/12/2024,359
3772,1,0,0,0,74457,1,825,Average,2,Accident,11/08/2024,Conflicting,0.97,1,False,Good,Medium,,,65,67456,Unemployed,True,Rent,Townhouse,False,Urban,Car,17/03/2025,284
3773,0,0,1,0,30916,7,787,Excellent,1,Theft,07/08/2024,Conflicting,0.79,19,False,Medium,Poor,Marriage,12/04/2024,62,73752,Unemployed,True,Own,Apartment,False,Urban,Car,10/06/2024,228
3774,0,0,0,1,21315,1,474,Excellent,4,,,Standard,0.77,1,False,Fragile,Poor,,,37,999460,Unemployed,True,Rent,Apartment,False,Urban,Car,01/03/2024,260
3775,0,1,1,1,41513,8,233,Average,1,Damage,07/03/2024,Fast,0.97,10,True,Fragile,High,,,66,65088,Unemployed,True,Rent,Townhouse,False,Suburban,Biking,26/07/2024,381
3776,1,1,0,1,87523,4,269,Good,3,Accident,11/10/2023,Standard,0.84,9,False,Unknown,Medium,Job Change,02/02/2024,30,72968,Unemployed,False,Own,Single-family home,True,Urban,Public transportation,28/04/2024,18
3777,1,1,0,0,19355,6,140,Good,1,Accident,19/07/2023,Standard,0.46,9,False,Medium,Medium,Moved,01/01/2025,55,2150026,Unemployed,True,Own,Townhouse,True,Suburban,Car,16/10/2023,390
3778,1,1,0,1,64612,3,126,Excellent,2,Accident,23/07/2023,Standard,0.44,3,False,Medium,High,,,66,70544,Unemployed,True,Own,Townhouse,True,Urban,Car,17/04/2024,396
3779,1,0,1,1,84610,2,606,Poor,1,Accident,29/10/2023,Fast,0.88,2,False,Fragile,Poor,,,63,65214,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,01/07/2025,183
3780,1,0,0,0,99720,4,137,Poor,0,Accident,24/01/2025,,,4,False,Medium,Medium,,,66,75134,Unemployed,False,Own,Apartment,True,Urban,Car,08/10/2023,235
3781,1,1,0,1,80228,2,169,Average,1,Accident,05/06/2023,Conflicting,0.63,4,False,Good,Poor,Moved,29/01/2024,25,747580,Unemployed,True,Rent,Single-family home,True,Suburban,Public transportation,17/09/2023,82
3782,0,1,1,1,43918,7,403,Poor,0,Damage,02/06/2023,,,7,False,Medium,Medium,,,60,35201,Unemployed,True,Rent,Townhouse,False,Suburban,Public transportation,24/05/2024,415
3783,0,0,1,0,88799,4,372,Good,2,Theft,11/10/2023,Fast,0.02,8,False,Good,High,Moved,12/06/2024,37,2789832,Unemployed,True,Own,Apartment,True,Urban,Public transportation,30/06/2024,278
3784,0,0,1,1,15461,3,471,Excellent,0,Theft,17/11/2023,,,8,False,Medium,Medium,Marriage,15/05/2023,50,68922,Unemployed,True,Own,Single-family home,False,Urban,Car,24/01/2025,221
3785,1,0,1,1,45683,0,353,Average,0,Accident,17/01/2025,,,0,False,Fragile,Poor,,,43,75052,Unemployed,True,Rent,Apartment,True,Urban,Public transportation,13/07/2023,355
3786,0,0,1,1,74594,4,439,Excellent,4,Theft,09/03/2025,Standard,0.52,13,False,Good,High,,,56,1449787,Unemployed,True,Rent,Apartment,True,Suburban,Public transportation,14/02/2025,249
3787,0,0,1,0,50005,5,662,Good,1,Theft,22/01/2025,Conflicting,0.01,5,False,Medium,High,,,38,69902,Unemployed,False,Rent,Townhouse,True,Suburban,Public transportation,17/03/2024,339
3788,0,0,1,1,70994,3,394,Good,1,Theft,13/09/2024,Standard,0.49,17,False,Good,Medium,,,70,34426,Unemployed,True,Rent,Apartment,True,Urban,Walking,05/01/2023,350
3789,0,1,0,0,16998,4,253,Excellent,3,Damage,12/04/2023,Conflicting,0.72,4,False,Good,Poor,,,66,68238,Unemployed,True,Own,Apartment,True,Urban,Public transportation,31/08/2024,348
3790,0,0,1,0,78621,3,788,Poor,0,Theft,23/12/2023,,,3,False,Medium,Medium,Marriage,07/04/2023,59,147669,Unemployed,True,Rent,Apartment,True,Suburban,Public transportation,24/10/2023,253
3791,0,1,1,0,18210,1,219,Average,3,Damage,20/07/2023,Fast,0.77,10,False,Unknown,Poor,Marriage,17/09/2024,60,84522,Unemployed,True,Own,Single-family home,False,Urban,Car,30/03/2025,504
3792,1,0,0,0,83383,5,149,Poor,4,Accident,31/07/2024,Conflicting,0.29,5,False,Unknown,Poor,,,58,69992,Unemployed,False,Rent,Single-family home,False,Urban,Public transportation,23/10/2024,277
3793,0,0,1,1,71847,2,955,Good,0,Theft,07/06/2024,,,6,False,Fragile,Poor,,,26,480895,Unemployed,True,Rent,Apartment,True,Urban,Car,13/08/2023,348
3794,0,0,1,0,48241,2,637,Average,2,Theft,06/06/2023,Standard,0.32,2,False,Fragile,Medium,Marriage,21/03/2025,41,69864,Unemployed,True,Own,Townhouse,True,Urban,Walking,25/04/2024,358
3795,1,1,0,0,63617,7,116,Excellent,4,Accident,01/05/2024,Conflicting,0.99,7,False,Good,Poor,,,54,1648627,Unemployed,True,Rent,Single-family home,False,Rural,Public transportation,15/02/2025,134
3796,1,0,1,1,99598,7,491,Average,4,Accident,28/11/2023,Fast,0.95,12,False,Unknown,Poor,,,66,2678267,Unemployed,True,Own,Single-family home,True,Rural,Walking,23/08/2024,289
3797,1,0,1,1,28705,2,869,Good,2,Accident,01/06/2023,Standard,0.56,2,False,Medium,Poor,Job Change,17/06/2024,58,66794,Unemployed,True,Rent,Apartment,True,Urban,Public transportation,29/03/2024,284
3798,1,0,0,0,25680,2,966,Average,1,Accident,30/07/2024,Standard,0.36,2,False,Unknown,High,New Baby,06/03/2023,34,274159,Unemployed,True,Rent,Townhouse,False,Urban,Walking,08/01/2024,204
3799,0,0,0,1,46535,7,454,Good,4,,,Conflicting,0.29,19,False,Fragile,Poor,Marriage,25/02/2024,41,261244,Unemployed,True,Rent,Apartment,False,Suburban,Public transportation,13/09/2024,326
3800,1,1,0,0,20093,1,879,Excellent,3,Accident,04/08/2023,Fast,0.16,1,False,Fragile,Medium,,,38,1401974,Unemployed,True,Rent,Apartment,True,Urban,Public transportation,03/12/2025,331
3801,1,0,1,1,34677,1,217,Good,3,Accident,08/10/2023,Conflicting,0.27,9,False,Fragile,High,,,68,69040,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,25/06/2023,354
3802,1,0,0,1,18450,0,309,Good,4,Accident,18/04/2023,Fast,0.16,0,False,Medium,Medium,Moved,11/11/2023,56,67234,Unemployed,True,Rent,Apartment,False,Urban,Car,06/05/2023,273
3803,0,0,1,0,72367,1,944,Poor,0,Theft,02/05/2023,,,8,False,Unknown,Poor,Moved,23/06/2024,58,73860,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,04/04/2025,202
3804,1,0,0,1,19657,8,808,Good,3,Accident,11/09/2024,Conflicting,0.04,11,True,Unknown,High,,,56,68156,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,30/07/2024,315
3805,1,0,1,0,83446,5,909,Average,3,Accident,22/11/2024,Conflicting,0.54,6,False,Good,Poor,Marriage,26/10/2023,30,74776,Unemployed,True,Own,Single-family home,False,Urban,Biking,13/01/2024,425
3806,1,0,0,1,46976,7,293,Average,2,Accident,30/07/2023,Conflicting,0.26,7,False,Unknown,Medium,New Baby,27/12/2024,28,71950,Unemployed,True,Own,Apartment,True,Urban,Public transportation,23/02/2024,473
3807,0,1,0,1,43065,4,160,Good,2,Damage,24/05/2023,Conflicting,0.93,11,False,Medium,Poor,,,63,71198,Unemployed,True,Own,Single-family home,False,Suburban,Biking,14/04/2023,419
3808,1,0,0,0,90108,2,996,Excellent,1,Accident,23/11/2023,Conflicting,0.83,5,False,Fragile,High,Moved,27/03/2024,36,67434,Unemployed,True,Own,Single-family home,False,Rural,Public transportation,26/12/2023,392
3809,1,0,0,1,95336,1,642,Average,4,Accident,26/01/2025,Conflicting,0.02,7,False,Fragile,Poor,New Baby,21/05/2023,28,69458,Unemployed,True,Own,Single-family home,True,Suburban,Car,27/12/2023,404
3810,0,1,0,1,80151,1,951,Excellent,4,Damage,09/12/2024,Fast,0.85,1,False,Fragile,Poor,Marriage,24/10/2023,30,71572,Unemployed,True,Own,Apartment,True,Urban,Public transportation,26/08/2024,220
3811,1,0,1,1,72334,3,362,Good,0,Accident,08/01/2025,,,3,True,Unknown,High,Marriage,19/05/2023,63,69594,Unemployed,True,Own,Apartment,True,Urban,Public transportation,23/04/2023,349
3812,1,0,0,0,15625,5,956,Average,3,Accident,16/08/2024,Conflicting,0.94,6,True,Medium,Poor,Job Change,28/09/2024,62,4700362,Unemployed,True,Rent,Apartment,True,Suburban,Car,10/04/2023,431
3813,1,1,1,0,64346,0,636,Excellent,0,Accident,31/03/2025,,,0,False,Medium,Poor,New Baby,19/05/2024,18,3165470,Unemployed,True,Rent,Apartment,True,Rural,Biking,08/01/2023,353
